,CustomerID,Periodicity,Recency,threshold_annulation,purchase_amount,purchasing
147878,17690.0,2,21,0.0625,311.59999999999997,1
147897,19498.0,2,279,0.0,1341.2600000000002,1
148080,19499.0,365,279,1.0,0.0,0
148081,19500.0,365,279,1.0,0.0,0
148082,19501.0,365,279,1.0,0.0,0
148083,19502.0,365,279,1.0,0.0,0
148084,19503.0,365,279,1.0,0.0,0
148085,19504.0,365,279,1.0,0.0,0
148086,17438.0,20,275,0.5,-10.15,0
148088,19505.0,365,279,1.0,0.0,0
148089,19506.0,365,279,1.0,0.0,0
148090,19507.0,365,279,1.0,0.0,0
148091,19508.0,365,279,1.0,0.0,0
148092,19509.0,365,279,1.0,0.0,0
148093,19510.0,365,279,1.0,0.0,0
148094,17906.0,31,279,0.0,72.9,1
148106,19511.0,365,279,1.0,0.0,0
148107,19512.0,365,279,1.0,0.0,0
148108,19513.0,365,279,1.0,0.0,0
148109,19514.0,365,279,1.0,0.0,0
148110,19515.0,365,279,1.0,0.0,0
148111,19516.0,365,279,1.0,0.0,0
148112,19517.0,365,279,1.0,0.0,0
148113,19518.0,365,279,1.0,0.0,0
148114,19519.0,365,279,1.0,0.0,0
148115,19520.0,365,279,1.0,0.0,0
148116,19521.0,365,279,1.0,0.0,0
148117,19522.0,53,278,0.0,12.59,1
148124,15646.0,11,29,0.25,150.24,1
148135,14239.0,4,65,0.15384615384615385,144.95,1
148141,12428.0,2,47,0.25,-62.11,0
148144,18272.0,3,24,0.14285714285714285,639.8200000000003,1
148177,15838.0,3,24,0.05,270.0,1
148178,16144.0,365,278,0.0,175.2,1
148179,13731.0,10,241,0.0,308.12,1
148199,15235.0,3,8,0.0,229.3,1
148212,13748.0,14,30,0.0,229.4,1
148220,16422.0,1,11,0.2916666666666667,-102.0,0
148221,14961.0,2,17,0.25,348.84999999999997,1
148234,12580.0,16,278,0.0,415.7,1
148258,14911.0,1,8,0.1862348178137652,356.23,1
148280,15281.0,3,80,0.25,104.4,1
148285,12347.0,3,24,0.0,636.25,1
148309,13777.0,2,8,0.1951219512195122,326.4,1
148312,12949.0,2,52,0.2,-15.0,0
148313,14912.0,14,38,0.0,482.78999999999996,1
148327,16515.0,4,74,0.0,301.81999999999994,1
148349,15530.0,4,43,0.0,553.13,1
148403,19523.0,92,278,0.0,39.39999999999999,1
148407,13950.0,11,33,0.2,179.31,1
148414,14667.0,1,17,0.07407407407407407,388.7699999999999,1
148445,13102.0,2,17,0.1111111111111111,245.46000000000004,1
148456,15910.0,2,22,0.0,118.89000000000001,1
148487,15719.0,1,54,0.07142857142857142,336.3799999999999,1
148548,14911.0,1,8,0.1862348178137652,227.18,1
148559,16043.0,10,59,0.0,144.10000000000002,1
148563,19524.0,365,278,1.0,0.0,0
148564,15005.0,1,16,0.2,144.85999999999996,1
148598,15939.0,5,111,0.0625,1072.2,1
148608,13752.0,5,146,0.0,277.6,1
148624,13892.0,14,48,0.0,54.519999999999996,1
148627,12423.0,3,10,0.1111111111111111,255.36,1
148645,14446.0,2,22,0.0,303.03999999999996,1
148728,14449.0,2,29,0.0,191.05999999999997,1
148785,16584.0,12,102,0.3333333333333333,-28.049999999999997,0
148788,12408.0,4,54,0.4444444444444444,-14.48,0
148793,13769.0,3,17,0.375,-2.95,0
148794,16209.0,8,110,0.0,305.95,1
148804,15754.0,13,72,0.25,91.8,1
148810,14465.0,3,278,0.0,191.49,1
148868,13102.0,2,17,0.1111111111111111,329.09999999999997,1
148886,13712.0,37,278,0.0,228.83999999999997,1
148896,17790.0,2,14,0.0,107.07000000000001,1
148907,14903.0,2,43,0.5,580.5799999999998,1
148964,14465.0,3,278,0.0,269.8299999999999,1
149029,15800.0,4,129,0.0,244.5,1
149043,19525.0,365,278,1.0,0.0,0
149044,19526.0,365,278,1.0,0.0,0
149045,16245.0,4,45,0.4,-8.850000000000001,0
149046,19527.0,365,278,1.0,0.0,0
149047,19528.0,365,278,1.0,0.0,0
149048,16701.0,3,18,0.2777777777777778,-28.9,0
149050,19529.0,365,278,1.0,0.0,0
149051,19530.0,365,278,1.0,0.0,0
149052,17133.0,14,37,0.0,358.25000000000006,1
149055,13089.0,1,11,0.17796610169491525,312.0,1
149058,12721.0,3,11,0.14285714285714285,366.2,1
149082,15916.0,3,23,0.2,160.12000000000003,1
149097,16745.0,2,108,0.05555555555555555,267.09999999999997,1
149114,16469.0,3,45,0.0,97.70000000000003,1
149137,16255.0,2,22,0.2,168.46,1
149158,16469.0,3,45,0.0,179.18000000000006,1
149204,13854.0,4,8,0.13793103448275862,429.9,1
149207,17735.0,1,24,0.0,571.3,1
149234,13718.0,31,278,0.0,192.5,1
149239,13005.0,13,195,0.3333333333333333,321.65,1
149257,15694.0,5,17,0.06666666666666667,365.4,1
149259,14981.0,46,278,0.0,102.11999999999998,1
149267,17928.0,16,67,0.0,78.26,1
149284,14527.0,1,11,0.05172413793103448,40.41,1
149290,14527.0,1,11,0.05172413793103448,-11.6,0
149292,14395.0,2,24,0.25,188.13000000000002,1
149314,14395.0,2,24,0.25,-9.95,0
149315,16261.0,3,39,0.0,254.95999999999995,1
149371,17869.0,10,25,0.0,91.09000000000002,1
149381,17883.0,3,25,0.0,119.35000000000001,1
149400,13230.0,1,22,0.06666666666666667,203.20000000000005,1
149453,19531.0,2,278,0.0,1633.1300000000006,1
149644,14619.0,17,271,0.5,394.43999999999994,1
149664,18061.0,8,23,0.0,213.8,1
149670,13015.0,3,75,0.0,314.59999999999997,1
149689,13995.0,5,37,0.16666666666666666,310.45000000000005,1
149706,13362.0,3,25,0.2,768.83,1
149747,16643.0,14,277,0.0,487.51,1
149774,14246.0,5,132,0.0,449.6400000000001,1
149798,18040.0,20,41,0.0,239.00000000000003,1
149810,16133.0,1,25,0.2826086956521739,301.53,1
149824,15189.0,2,23,0.22641509433962265,152.3,1
149832,16837.0,3,53,0.08333333333333333,148.74,1
149840,15119.0,27,277,0.0,266.4,1
149854,13767.0,1,15,0.28846153846153844,136.36,1
149861,15114.0,2,52,0.0,215.34000000000003,1
149877,16325.0,19,66,0.4,190.82000000000002,1
149882,14924.0,37,277,0.0,310.05,1
149892,14217.0,4,22,0.2916666666666667,112.8,1
149897,12393.0,6,94,0.0,421.6000000000001,1
149914,19532.0,365,277,0.0,1.95,1
149915,12949.0,2,52,0.2,-9.2,0
149918,12705.0,2,14,0.35714285714285715,1321.2500000000002,1
149981,15109.0,12,272,0.5,484.95,1
150009,13911.0,3,79,0.0,247.95,1
150023,16623.0,73,277,0.0,129.45,1
150028,16010.0,5,19,0.0,118.75,1
150042,14243.0,3,14,0.2857142857142857,373.2700000000001,1
150065,16558.0,1,14,0.16666666666666666,230.98000000000005,1
150079,12999.0,14,218,0.0,320.2799999999999,1
150102,16045.0,5,141,0.0,196.8,1
150113,12717.0,7,173,0.3333333333333333,609.74,1
150144,19533.0,365,277,1.0,0.0,0
150145,19534.0,365,277,1.0,0.0,0
150146,19535.0,365,277,1.0,0.0,0
150147,19536.0,365,277,1.0,0.0,0
150148,19537.0,365,277,1.0,0.0,0
150149,19538.0,365,277,1.0,0.0,0
150150,19539.0,365,277,1.0,0.0,0
150151,19540.0,365,277,1.0,0.0,0
150152,19541.0,365,277,1.0,0.0,0
150153,19542.0,365,277,1.0,0.0,0
150154,19543.0,365,277,1.0,0.0,0
150155,19544.0,365,277,1.0,0.0,0
150156,19545.0,365,277,1.0,0.0,0
150157,19546.0,365,277,1.0,0.0,0
150158,19547.0,365,277,1.0,0.0,0
150159,19548.0,365,277,1.0,0.0,0
150160,19549.0,365,277,1.0,0.0,0
150161,19550.0,365,277,1.0,0.0,0
150162,13962.0,34,43,0.0,117.6,1
150169,19551.0,365,277,1.0,0.0,0
150170,17035.0,12,277,0.3333333333333333,174.02000000000004,1
150180,18036.0,4,54,0.0,110.79999999999997,1
150220,19552.0,365,277,1.0,0.0,0
150221,14958.0,9,169,0.0,210.64999999999998,1
150239,19553.0,365,277,1.0,0.0,0
150240,19554.0,365,277,1.0,0.0,0
150241,19555.0,365,277,1.0,0.0,0
150242,19556.0,365,277,1.0,0.0,0
150243,13178.0,2,17,0.0,483.00000000000006,1
150270,14258.0,4,31,0.1,718.6,1
150275,14258.0,4,31,0.1,79.80000000000001,1
150276,15367.0,4,79,0.2,651.6,1
150305,14030.0,2,23,0.0,337.66999999999996,1
150349,19557.0,365,277,1.0,0.0,0
150350,19558.0,365,277,1.0,0.0,0
150351,15815.0,8,85,0.0,453.0,1
150356,17001.0,3,15,0.0,313.5,1
150369,13846.0,7,17,0.25,-17.45,0
150372,15874.0,3,85,0.2222222222222222,1163.75,1
150417,14264.0,20,29,0.3333333333333333,115.69999999999999,1
150422,16709.0,5,106,0.0,149.89999999999998,1
150426,12647.0,3,14,0.07692307692307693,350.76,1
150432,12356.0,7,44,0.0,481.46,1
150453,18041.0,1,22,0.045454545454545456,113.89,1
150459,13005.0,13,195,0.3333333333333333,-44.75,0
150462,12471.0,1,11,0.3877551020408163,-5.41,0
150464,13562.0,5,103,0.0,603.2700000000001,1
150488,17162.0,4,50,0.09090909090909091,173.25,1
150498,17162.0,4,50,0.09090909090909091,9.9,1
150499,16996.0,9,10,0.3333333333333333,330.94,1
150505,15775.0,53,277,0.0,104.9,1
150512,16013.0,3,14,0.11320754716981132,375.0,1
150513,17809.0,6,28,0.2,270.0,1
150514,17054.0,5,50,0.16666666666666666,314.0699999999999,1
150537,17268.0,61,129,0.0,138.24,1
150538,13078.0,1,16,0.3953488372093023,306.18000000000006,1
150559,14227.0,2,48,0.3333333333333333,304.33000000000004,1
150572,13089.0,1,11,0.17796610169491525,-10.2,0
150573,16556.0,2,17,0.0,318.06999999999994,1
150592,19559.0,365,277,1.0,0.0,0
150593,19560.0,365,277,1.0,0.0,0
150594,19561.0,365,277,1.0,0.0,0
150595,19562.0,365,277,1.0,0.0,0
150596,19563.0,365,277,1.0,0.0,0
150597,19564.0,365,277,1.0,0.0,0
150598,19565.0,365,277,1.0,0.0,0
150599,19566.0,365,277,1.0,0.0,0
150600,19567.0,365,277,1.0,0.0,0
150601,19568.0,365,277,1.0,0.0,0
150602,19569.0,365,277,1.0,0.0,0
150603,19570.0,365,277,1.0,0.0,0
150604,19571.0,365,277,1.0,0.0,0
150605,19572.0,365,277,1.0,0.0,0
150606,13305.0,5,26,0.0,194.75000000000003,1
150615,17940.0,18,71,0.16666666666666666,1867.86,1
150616,19573.0,365,277,1.0,0.0,0
150617,17389.0,2,22,0.20930232558139536,73.5,1
150620,19574.0,365,277,1.0,0.0,0
150621,19575.0,365,277,1.0,0.0,0
150622,19576.0,365,277,1.0,0.0,0
150623,19577.0,365,277,1.0,0.0,0
150624,19578.0,365,277,1.0,0.0,0
150625,19579.0,365,277,1.0,0.0,0
150626,19580.0,365,277,1.0,0.0,0
150627,19581.0,365,277,1.0,0.0,0
150628,19582.0,365,277,1.0,0.0,0
150629,19583.0,365,277,1.0,0.0,0
150630,13265.0,5,75,0.0,817.4399999999998,1
150658,16873.0,2,11,0.4,528.93,1
150690,12748.0,1,8,0.06696428571428571,32.65,1
150693,19584.0,3,277,0.0,1439.4800000000002,1
150866,19585.0,3,277,0.0,1053.98,1
151001,13630.0,5,27,0.36363636363636365,431.78,1
151033,19586.0,365,277,1.0,0.0,0
151034,19587.0,365,277,1.0,0.0,0
151035,19588.0,365,277,1.0,0.0,0
151036,13863.0,17,277,0.5,-6.22,0
151038,19589.0,365,277,1.0,0.0,0
151039,16217.0,20,267,0.5,-7.06,0
151040,12408.0,4,54,0.4444444444444444,-14.850000000000001,0
151041,19590.0,365,277,0.0,0.84,1
151042,14110.0,3,25,0.07692307692307693,-13.5,0
151043,19591.0,122,277,0.0,7.1499999999999995,1
151046,19592.0,12,277,0.0,71.53,1
151077,17961.0,2,10,0.0,32.32,1
151085,15465.0,4,16,0.25,292.79999999999995,1
151087,17114.0,3,27,0.2,-15.9,0
151090,15311.0,1,8,0.2288135593220339,862.82,1
151114,18118.0,1,21,0.16129032258064516,197.5,1
151173,15311.0,1,8,0.2288135593220339,-275.0,0
151174,18118.0,1,21,0.16129032258064516,-1.25,0
151175,16889.0,3,216,0.0,705.56,1
151232,16359.0,6,29,0.25,423.40000000000003,1
151246,13548.0,3,118,0.0,281.00999999999993,1
151307,16359.0,6,29,0.25,-250.0,0
151309,15038.0,3,26,0.14285714285714285,157.59999999999997,1
151335,15955.0,2,29,0.125,491.7900000000001,1
151354,13508.0,31,275,0.0,110.97,1
151366,16931.0,1,14,0.0,147.06000000000003,1
151393,16779.0,2,19,0.21428571428571427,480.34,1
151408,13606.0,9,51,0.0,180.39999999999998,1
151445,17372.0,2,17,0.0,212.12000000000006,1
151492,14450.0,10,202,0.0,108.42,1
151504,15058.0,2,47,0.0,170.95,1
151545,12447.0,15,275,0.0,476.49,1
151571,15058.0,2,47,0.0,91.74000000000005,1
151594,13570.0,14,275,0.0,239.49000000000004,1
151621,13232.0,2,34,0.0,117.43,1
151635,14030.0,2,23,0.0,113.62,1
151656,18129.0,27,275,0.0,112.55,1
151670,13610.0,2,34,0.2222222222222222,-7.95,0
151671,13610.0,2,34,0.2222222222222222,110.55000000000001,1
151691,13632.0,3,46,0.16666666666666666,261.57999999999987,1
151732,15665.0,4,190,0.0,1476.2200000000007,1
151809,15547.0,1,19,0.0,280.65999999999997,1
151853,17550.0,9,219,0.0,156.22,1
151881,15655.0,10,265,0.5,560.67,1
151915,17757.0,1,17,0.03225806451612903,191.86,1
151933,14504.0,4,69,0.0,260.91999999999996,1
151975,18226.0,2,60,0.21428571428571427,329.04999999999995,1
151991,13956.0,3,27,0.0,173.95000000000005,1
152025,17069.0,3,8,0.3076923076923077,476.36999999999995,1
152050,14286.0,2,45,0.4,2050.08,1
152191,17340.0,1,11,0.26666666666666666,834.6800000000001,1
152223,15780.0,13,14,0.0,225.61,1
152236,13501.0,7,274,0.5,-29.849999999999998,0
152237,16188.0,6,66,0.0,151.65,1
152246,12656.0,3,39,0.375,-38.25,0
152247,15214.0,4,23,0.0,514.9300000000001,1
152282,17574.0,46,274,0.0,185.64999999999998,1
152290,14616.0,122,274,0.0,158.4,1
152291,19593.0,6,274,0.0,2040.5800000000002,1
152357,15737.0,5,36,0.3333333333333333,475.87999999999994,1
152386,12428.0,2,47,0.25,373.72,1
152407,16552.0,22,30,0.0,284.44,1
152419,13324.0,5,17,0.16666666666666666,422.9999999999999,1
152426,18080.0,183,40,0.0,841.4999999999999,1
152427,14311.0,14,257,0.5,310.26,1
152447,18008.0,13,92,0.0,162.5,1
152448,16029.0,2,10,0.1,470.4,1
152452,13324.0,5,17,0.16666666666666666,903.8699999999999,1
152460,14339.0,21,266,0.75,309.52,1
152474,16133.0,1,25,0.2826086956521739,403.34000000000003,1
152480,12720.0,2,14,0.13793103448275862,293.23999999999995,1
152501,13798.0,1,21,0.09523809523809523,666.3200000000002,1
152507,13798.0,1,21,0.09523809523809523,274.08,1
152516,15671.0,5,40,0.3,375.96000000000004,1
152528,12982.0,11,271,0.5,390.53999999999996,1
152556,13113.0,2,22,0.4,148.0,1
152559,14541.0,4,80,0.0,134.8,1
152564,13113.0,2,22,0.4,-104.13,0
152583,14911.0,1,8,0.1862348178137652,744.4100000000002,1
152632,19594.0,365,274,0.0,33.9,1
152633,13113.0,2,22,0.4,2.55,1
152634,16168.0,4,26,0.03571428571428571,141.20000000000002,1
152641,16525.0,2,15,0.10344827586206896,435.0,1
152647,16407.0,3,34,0.0,60.0,1
152650,12701.0,7,101,0.0,337.08,1
152671,13881.0,3,25,0.09090909090909091,309.88,1
152688,12596.0,14,73,0.0,269.95,1
152703,14273.0,13,73,0.0,112.8,1
152709,19595.0,365,274,0.0,30.0,1
152710,13266.0,2,16,0.3684210526315789,-1.95,0
152711,15646.0,11,29,0.25,-22.5,0
152712,12363.0,16,131,0.0,299.1,1
152728,15449.0,6,48,0.4,-1.65,0
152729,15971.0,11,39,0.0,22.650000000000002,1
152731,17841.0,1,12,0.26627218934911245,380.34000000000026,1
152817,13549.0,8,47,0.125,183.5,1
152827,14696.0,3,22,0.2222222222222222,284.35,1
152844,13668.0,1,19,0.27586206896551724,-12.820000000000002,0
152851,15414.0,10,31,0.0,36.199999999999996,1
152856,19596.0,365,274,1.0,0.0,0
152857,13089.0,1,11,0.17796610169491525,153.0,1
152858,13668.0,1,19,0.27586206896551724,145.26,1
152867,13654.0,3,65,0.0,485.30999999999995,1
152891,19597.0,365,274,0.0,14.95,1
152892,17611.0,1,18,0.21052631578947367,282.4,1
152929,19598.0,25,274,0.0,49.7,1
152944,13203.0,7,31,0.0,165.71,1
152954,14628.0,16,113,0.0,331.58,1
152967,13846.0,7,17,0.25,252.53,1
152982,14326.0,41,266,0.5,183.85,1
152990,14606.0,1,9,0.2734375,142.84,1
153023,14911.0,1,8,0.1862348178137652,254.12000000000006,1
153035,17236.0,4,19,0.0,118.45000000000002,1
153050,13995.0,5,37,0.16666666666666666,-10.2,0
153051,17799.0,1,18,0.09090909090909091,112.86000000000001,1
153067,13634.0,2,55,0.0,263.41,1
153102,15867.0,1,11,0.0625,217.14,1
153135,13266.0,2,16,0.3684210526315789,-21.61,0
153138,15615.0,1,16,0.14814814814814814,758.9199999999998,1
153170,17827.0,2,21,0.0,312.0100000000001,1
153214,16409.0,2,58,0.0,531.9999999999998,1
153284,13824.0,8,54,0.0,659.3,1
153298,13599.0,2,17,0.36363636363636365,173.01,1
153306,13599.0,2,17,0.36363636363636365,158.79999999999998,1
153313,19599.0,12,273,0.0,1539.6399999999996,1
153345,15935.0,31,271,0.0,308.82,1
153346,15981.0,4,46,0.0,520.8,1
153358,13655.0,7,136,0.0,383.65000000000003,1
153379,12910.0,5,45,0.0,720.22,1
153402,16186.0,2,29,0.07692307692307693,392.40999999999997,1
153430,15240.0,5,28,0.2857142857142857,316.20000000000005,1
153438,13577.0,5,47,0.2,356.75,1
153458,15251.0,4,31,0.26666666666666666,2846.0200000000004,1
153488,17428.0,2,18,0.15151515151515152,614.0,1
153492,17428.0,2,18,0.15151515151515152,497.82,1
153497,12928.0,5,16,0.0,387.7,1
153518,18109.0,1,19,0.16129032258064516,113.25000000000001,1
153530,13089.0,1,11,0.17796610169491525,737.4200000000001,1
153548,13089.0,1,11,0.17796610169491525,50.0,1
153552,13268.0,1,39,0.26666666666666666,-27.85,0
153554,13700.0,2,48,0.0,314.52000000000004,1
153576,16843.0,1,64,0.058823529411764705,394.55999999999995,1
153585,14111.0,34,36,0.2,94.2,1
153587,14669.0,3,273,0.0,427.5399999999999,1
153647,16558.0,1,14,0.16666666666666666,-31.39,0
153653,13268.0,1,39,0.26666666666666666,180.43,1
153677,14071.0,2,25,0.1111111111111111,-131.41,0
153686,13098.0,1,23,0.3170731707317073,-8.5,0
153687,17160.0,2,53,0.0,611.9100000000001,1
153735,16172.0,6,117,0.0,199.38,1
153751,17972.0,12,273,0.0,136.04,1
153782,12854.0,4,100,0.4,-18.65,0
153785,16875.0,3,86,0.4444444444444444,-4.95,0
153786,15189.0,2,23,0.22641509433962265,-12.55,0
153789,12463.0,5,68,0.42857142857142855,350.57,1
153809,15044.0,1,9,0.22727272727272727,440.4999999999999,1
153833,12463.0,5,68,0.42857142857142855,-6.0,0
153834,15044.0,1,9,0.22727272727272727,25.080000000000002,1
153836,16713.0,1,11,0.2857142857142857,341.0,1
153856,17811.0,1,26,0.23529411764705882,117.83,1
153865,14844.0,3,85,0.0,874.5500000000003,1
153905,17278.0,25,273,0.0,246.04000000000008,1
153920,13458.0,1,9,0.36363636363636365,1015.1399999999999,1
153957,16672.0,4,24,0.09090909090909091,302.4,1
153961,17511.0,1,16,0.32608695652173914,1444.6599999999999,1
153981,16814.0,2,26,0.045454545454545456,180.85000000000002,1
153997,16705.0,2,11,0.3103448275862069,1311.8999999999999,1
154017,16705.0,2,11,0.3103448275862069,96.0,1
154021,15212.0,53,271,0.5,101.79999999999998,1
154026,15189.0,2,23,0.22641509433962265,-5.9,0
154027,15189.0,2,23,0.22641509433962265,3.3,1
154028,14738.0,7,61,0.2222222222222222,162.70000000000002,1
154035,13157.0,5,71,0.2,300.11999999999995,1
154049,12854.0,4,100,0.4,420.46999999999997,1
154091,16729.0,1,58,0.19230769230769232,504.27,1
154122,19600.0,365,273,1.0,0.0,0
154123,15358.0,1,9,0.2413793103448276,362.2600000000001,1
154152,19601.0,365,273,1.0,0.0,0
154153,19602.0,365,273,1.0,0.0,0
154154,16168.0,4,26,0.03571428571428571,44.550000000000004,1
154155,16062.0,6,21,0.0,330.62000000000023,1
154174,14289.0,8,30,0.0,147.3,1
154183,16919.0,2,17,0.0,294.6599999999999,1
154220,15932.0,4,26,0.2727272727272727,311.16,1
154227,14032.0,3,8,0.3888888888888889,303.34,1
154244,17204.0,6,11,0.5555555555555556,461.24999999999994,1
154255,16553.0,5,17,0.14285714285714285,-51.0,0
154256,19603.0,183,273,0.0,6.7,1
154258,15363.0,22,29,0.5,-7.95,0
154259,13078.0,1,16,0.3953488372093023,-38.65,0
154262,14961.0,2,17,0.25,-11.549999999999999,0
154263,17180.0,3,78,0.3333333333333333,-14.2,0
154265,17180.0,3,78,0.3333333333333333,268.31,1
154301,14006.0,13,137,0.0,357.65,1
154314,17576.0,1,18,0.13636363636363635,355.77000000000004,1
154341,17180.0,3,78,0.3333333333333333,49.01,1
154348,17576.0,1,18,0.13636363636363635,-42.65,0
154350,14998.0,5,192,0.0,183.64000000000001,1
154392,13484.0,46,273,0.0,313.79999999999995,1
154400,13324.0,5,17,0.16666666666666666,-32.849999999999994,0
154401,15777.0,17,15,0.2,293.96,1
154415,16697.0,18,273,0.0,112.75000000000001,1
154436,14060.0,2,16,0.05,446.70000000000005,1
154458,15737.0,5,36,0.3333333333333333,-6.6,0
154460,14267.0,6,172,0.5714285714285714,-17.4,0
154461,14931.0,9,26,0.16666666666666666,293.0,1
154470,18231.0,3,214,0.16666666666666666,429.2500000000002,1
154498,13717.0,4,54,0.14285714285714285,272.54,1
154513,16607.0,3,14,0.125,145.87,1
154525,17017.0,2,17,0.25925925925925924,267.96000000000004,1
154538,15201.0,4,100,0.5454545454545454,-8.850000000000001,0
154542,18236.0,8,51,0.0,123.19999999999999,1
154550,15109.0,12,272,0.5,-21.2,0
154553,15674.0,3,95,0.375,-12.75,0
154554,13138.0,6,29,0.0,193.62000000000003,1
154566,16837.0,3,53,0.08333333333333333,112.2,1
154570,16333.0,9,29,0.0,725.76,1
154572,16684.0,2,11,0.06666666666666667,3694.3599999999997,1
154593,16684.0,2,11,0.06666666666666667,324.0,1
154595,13740.0,16,272,0.0,350.75,1
154618,16454.0,122,66,0.3333333333333333,-15.05,0
154619,13534.0,2,8,0.4186046511627907,124.8,1
154627,19604.0,365,272,1.0,-97.35,0
154628,15230.0,16,271,0.0,370.2,1
154650,15134.0,5,36,0.0,110.1,1
154656,19605.0,365,272,1.0,0.0,0
154657,15465.0,4,16,0.25,514.05,1
154660,15046.0,2,31,0.0625,328.54999999999995,1
154667,13199.0,4,15,0.02564102564102564,408.0,1
154668,16309.0,9,113,0.3333333333333333,334.20000000000005,1
154689,13694.0,1,11,0.13793103448275862,1357.6300000000003,1
154707,13694.0,1,11,0.13793103448275862,81.6,1
154708,12971.0,2,10,0.033707865168539325,136.20000000000002,1
154710,13544.0,5,61,0.0,122.91,1
154759,14262.0,3,30,0.0,240.0,1
154775,18270.0,29,60,0.3333333333333333,-44.2,0
154777,17819.0,8,19,0.125,189.83999999999997,1
154780,18260.0,3,15,0.25,451.5799999999999,1
154799,19606.0,365,272,1.0,0.0,0
154800,13208.0,3,80,0.14285714285714285,205.28000000000003,1
154835,19607.0,365,272,1.0,0.0,0
154836,13134.0,4,94,0.42857142857142855,500.2000000000001,1
154860,19608.0,365,272,1.0,0.0,0
154861,12766.0,2,23,0.0,1206.2900000000002,1
154917,13700.0,2,48,0.0,172.09,1
154936,12359.0,2,29,0.3333333333333333,-35.8,0
154938,14898.0,4,16,0.25,186.88,1
154944,13539.0,10,107,0.25,151.55,1
154954,17589.0,2,82,0.0,590.7699999999999,1
155025,16097.0,37,272,0.0,185.05,1
155035,16652.0,3,75,0.36363636363636365,-25.5,0
155036,16652.0,3,75,0.36363636363636365,25.5,1
155037,16652.0,3,75,0.36363636363636365,-21.9,0
155038,13122.0,7,116,0.0,903.6700000000002,1
155092,16966.0,12,30,0.3,409.2,1
155100,16224.0,4,79,0.0,375.73999999999995,1
155130,17873.0,8,30,0.16666666666666666,490.05000000000007,1
155139,13408.0,1,15,0.19480519480519481,381.0,1
155143,14064.0,5,51,0.2857142857142857,-155.51999999999998,0
155144,15026.0,6,102,0.0,121.80000000000001,1
155150,13408.0,1,15,0.19480519480519481,33.0,1
155151,13408.0,1,15,0.19480519480519481,408.9,1
155159,17873.0,8,30,0.16666666666666666,-94.80000000000001,0
155161,17746.0,46,266,0.5,110.25000000000001,1
155167,16175.0,7,116,0.0,272.85999999999996,1
155182,15855.0,5,158,0.0,106.4,1
155190,14810.0,2,26,0.0,171.06,1
155210,14834.0,6,39,0.25,243.69,1
155221,17511.0,1,16,0.32608695652173914,31.0,1
155222,14062.0,4,11,0.0,317.26,1
155234,16348.0,2,54,0.0,298.41,1
155286,17091.0,2,24,0.1,505.5700000000001,1
155313,16348.0,2,54,0.0,157.29000000000002,1
155343,15147.0,13,240,0.5,623.5,1
155371,15640.0,1,12,0.11764705882352941,1103.7300000000005,1
155417,18178.0,4,21,0.3333333333333333,-7.5,0
